time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.35E-05
223.9,282.6858207,285.2525653,287.0075059,287.7941501,287.6625174,286.783539,285.3631946,,
225.27,282.6685966,285.2190678,286.9677765,287.7566759,287.6321881,286.7616798,285.3490111,,
226.64,282.6517001,285.1859867,286.9283958,287.7193993,287.6019084,286.7397838,285.3347783,,
228.02,282.6350045,285.1530785,286.8890769,287.6820506,287.5714606,286.7176938,285.3203941,,
229.39,282.6187449,285.1208137,286.850386,287.6451712,287.5412885,286.695733,285.3060688,,
230.76,282.6027925,285.0889461,286.8120337,287.6084899,287.5111736,286.6737444,285.2917004,,
232.14,282.5870276,285.0572411,286.7737404,287.5717413,287.4808992,286.6515703,285.2771857,,
233.51,282.5716724,285.0261523,286.7360576,287.5354578,287.4509064,286.6295348,285.262737,,
234.89,282.5564964,284.9952195,286.6984319,287.4991097,287.4207596,286.6073191,285.2481453,,
236.26,282.5417133,284.9648853,286.6614054,287.4632238,287.3908978,286.5852479,285.2336241,,
237.63,282.5272063,284.9349184,286.6247009,287.4275359,287.3611044,286.5631629,285.2190695,,
239,282.5129696,284.9053131,286.5883151,287.3920457,287.3313815,286.5410669,285.2044836,,
240.38,282.4988964,284.8758515,286.5519828,287.3564962,287.3015148,286.5188009,285.1897614,,
241.75,282.4851851,284.8469553,286.5162273,287.3214024,287.2719391,286.4966902,285.175118,,
243.13,282.4716301,284.818197,286.4805234,287.2862516,287.2422246,286.4744145,285.1603415,,
244.5,282.4584225,284.7899881,286.4453854,287.251553,287.2128035,286.4522991,285.1456478,,
245.87,282.4454578,284.7621138,286.4105504,287.2170509,287.183462,286.4301849,285.1309317,,
247.25,282.4326391,284.7343691,286.3757643,287.1824951,287.1539885,286.4079128,285.1160873,,
248.62,282.4201471,284.707151,286.3415282,287.148386,287.1248117,286.3858079,285.1013314,,
250,282.4077946,284.6800572,286.3073393,287.1142253,287.0955072,286.3635497,285.0864503,,
251.37,282.3957557,284.6534754,286.2736899,287.0805077,287.0665012,286.3414629,285.0716613,,
252.74,282.3839355,284.6272033,286.2403283,287.0469843,287.0375826,286.3193883,285.0568582,,
254.12,282.3722455,284.601048,286.2070113,287.0134121,287.0085424,286.297167,285.0419344,,
255.49,282.3608507,284.5753836,286.1742186,286.9802771,286.979803,286.2751231,285.0271078,,
256.86,282.3496613,284.5500152,286.141705,286.9473348,286.9511548,286.2530973,285.0122718,,
258.24,282.3385935,284.5247562,286.1092333,286.9143463,286.922391,286.2309312,284.9973195,,
259.61,282.3278035,284.4999683,286.0772713,286.8817889,286.8939296,286.2089477,284.9824692,,
260.98,282.3172065,284.4754631,286.0455798,286.8494225,286.865563,286.1869881,284.9676139,,
262.36,282.3067231,284.4510605,286.0139277,286.8170121,286.8370863,286.1648941,284.9526467,,
263.73,282.2965013,284.4271101,285.9827709,286.7850269,286.8089131,286.1429876,284.9377858,,
265.1,282.2864607,284.4034298,285.9518764,286.7532306,286.7808379,286.1211101,284.9229242,,
266.48,282.2765263,284.3798457,285.9210189,286.7213924,286.7526577,286.099104,284.9079547,,
267.85,282.2668383,284.3566956,285.8906428,286.6899732,286.7247818,286.0772897,284.8930958,,
269.23,282.2572518,284.3336377,285.860302,286.6585135,286.6968042,286.0553504,284.8781317,,
270.6,282.2479021,284.3110022,285.8304337,286.6274684,286.6691313,286.0336056,284.8632806,,
271.97,282.2387158,284.2886173,285.8008144,286.5966087,286.6415606,286.0118977,284.8484354,,
273.35,282.2296243,284.2663188,285.7712281,286.5657103,286.6138929,285.9900701,284.8334889,,
274.72,282.220756,284.244426,285.7421011,286.5352202,286.5865299,285.9684406,284.8186591,,
276.09,282.2120413,284.222773,285.7132155,286.504913,286.5592714,285.9468522,284.8038388,,
