time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.42E-05
181.37,284.1007294,286.8705007,288.6975655,289.3475204,288.9696797,287.9076915,286.4991494,,
182.74,284.08971,286.8358664,288.6546722,289.3104316,288.9453312,287.8956347,286.4949617,,
184.11,284.0789734,286.8018025,288.6122944,289.27359,288.9209577,287.8834108,286.4906064,,
185.49,284.0684352,286.7680538,288.5701203,289.2367294,288.8963863,287.8709341,286.4860526,,
186.86,284.0582394,286.7350967,288.5287536,289.200384,288.8719778,287.8583906,286.4813695,,
188.24,284.0482285,286.7024378,288.4875826,289.164023,288.8473805,287.8456023,286.4764914,,
189.61,284.0385394,286.6705385,288.4471964,289.1281732,288.8229553,287.8327594,286.4714921,,
190.99,284.0290227,286.6389214,288.4069981,289.0923109,288.7983501,287.8196794,286.4663015,,
192.36,284.0198088,286.6080334,288.3675628,289.0569553,288.7739256,287.8065566,286.4609977,,
193.73,284.0108205,286.5776325,288.3285904,289.0218451,288.7495074,287.7933015,286.4555466,,
195.11,284.0019875,286.5474915,288.2897944,288.9867261,288.7249213,287.7798204,286.4499096,,
196.48,283.993431,286.5180366,288.2517299,288.9521065,288.7005273,287.7663133,286.4441714,,
197.86,283.9850195,286.4888275,288.2138343,288.9174802,288.6759729,287.7525874,286.4382511,,
199.23,283.9768685,286.4602777,288.1766501,288.8833482,288.6516174,287.7388459,286.4322374,,
200.6,283.9689101,286.4321641,288.1398943,288.8494576,288.627286,287.7249942,286.4260906,,
201.98,283.9610825,286.4042769,288.1032967,288.8155629,288.6028048,287.7109339,286.4197674,,
203.35,283.9534933,286.377011,288.0673812,288.7821541,288.5785314,287.6968731,286.4133621,,
204.73,283.9460263,286.3499593,288.0316171,288.7487425,288.5541146,287.6826105,286.4067842,,
206.1,283.9387841,286.3235051,287.9965163,288.7158111,288.5299111,287.6683566,286.4001316,,
207.48,283.931656,286.2972536,287.9615601,288.682878,288.5055702,287.6539072,286.3933101,,
208.85,283.9247403,286.271577,287.9272491,288.6504192,288.4814474,287.6394756,286.3864213,,
210.22,283.9179799,286.2462755,287.8933225,288.6181939,288.4573686,287.624961,286.3794189,,
211.6,283.9113225,286.2211606,287.859531,288.5859681,288.433161,287.6102602,286.3722532,,
212.97,283.9048601,286.1965885,287.8263585,288.5542076,288.4091777,287.5955896,286.3650307,,
214.35,283.898494,286.1721931,287.7933148,288.5224473,288.3850708,287.5807388,286.3576487,,
215.72,283.8923123,286.1483205,287.7608734,288.491146,288.3611919,287.5659261,286.3502168,,
217.09,283.8862642,286.1247856,287.7287878,288.4600713,288.3373682,287.5510476,286.3426844,,
218.47,283.8803033,286.1014132,287.6968223,288.4289974,288.3134282,287.5359972,286.3349981,,
219.84,283.874512,286.0785352,287.6654348,288.3983732,288.2897209,287.5209962,286.3272718,,
221.22,283.8688022,286.0558112,287.6341618,288.36775,288.2659019,287.5058286,286.3193952,,
222.59,283.8632531,286.0335637,287.6034513,288.3375701,288.2423182,287.4907174,286.3114849,,
223.97,283.8577801,286.0114618,287.5728499,288.3073914,288.2186272,287.4754448,286.303428,,
225.34,283.8524595,285.9898196,287.5427959,288.2776497,288.1951737,287.4602351,286.2953436,,
